WHITE,ALCHY,JUNKY,SUPER,MARRIED,FELON,WORKREL,PROPTY,PERSON,MALE,PRIORS,SCHOOL,RULE,AGE,TSERVD,FOLLOW,RECID,TIME,FILE
0,1,0,1,0,0,0,0,0,1,1,8,1,387,4,53,0,0,2
1,0,0,1,0,0,1,0,0,1,0,8,0,432,6,49,0,0,2
1,1,0,0,0,1,0,1,0,1,5,5,6,322,41,48,0,0,2
0,0,0,1,0,1,0,1,0,1,0,11,1,220,14,54,0,0,1
1,0,0,1,1,0,0,0,0,1,-9,8,0,226,4,48,0,0,3
0,0,0,1,1,1,1,0,1,1,0,9,0,305,11,52,0,0,2
0,0,0,1,1,0,1,0,0,1,5,9,0,425,7,51,0,0,3
1,0,0,1,0,0,1,1,0,1,0,9,0,274,4,55,0,0,3
1,0,1,1,0,0,0,0,0,0,1,12,1,287,6,48,1,7,1
0,1,0,1,0,0,1,0,0,1,0,9,2,369,12,46,0,0,1
1,0,1,1,0,1,1,1,0,1,0,9,0,318,5,53,0,0,2
1,1,0,1,0,0,0,0,0,1,0,7,1,215,7,55,0,0,2
0,0,0,0,0,0,1,0,1,1,1,12,1,313,7,48,0,0,1
0,0,0,0,0,1,1,1,0,1,0,9,0,259,6,53,1,37,1
1,0,0,1,0,1,0,1,0,1,0,9,1,352,20,50,0,0,3
1,1,0,1,1,1,0,0,0,1,0,8,4,246,23,46,1,23,2
1,0,0,0,0,0,0,1,0,1,0,10,0,221,5,52,0,0,2
1,0,0,1,1,0,0,0,0,1,5,6,0,629,4,52,1,1,3
0,0,0,1,0,1,0,1,0,1,2,9,10,283,35,46,1,19,3
0,0,0,0,0,0,0,1,0,1,0,11,0,283,6,48,0,0,3
1,1,1,1,0,0,0,1,0,1,0,9,1,288,9,46,0,0,2
0,0,0,0,0,1,0,0,0,0,0,10,0,257,6,55,1,22,2
1,0,0,1,0,0,1,0,0,1,7,12,0,364,17,57,1,20,2
1,0,0,1,0,0,1,0,0,1,-9,10,0,434,2,49,0,0,3
1,1,0,1,0,0,1,1,0,1,0,8,0,473,34,56,1,15,2
0,0,0,0,1,1,0,1,0,1,9,11,5,458,105,47,1,5,3
1,0,1,1,0,0,0,1,0,1,5,8,0,353,5,47,1,36,2
0,1,0,1,0,0,0,1,0,1,0,8,0,261,2,49,1,16,2
1,0,0,1,0,1,1,1,0,1,0,11,1,254,47,56,1,33,3
0,1,0,0,1,0,1,0,0,1,6,8,0,402,13,52,0,0,1
1,0,0,0,1,0,1,0,0,1,-9,8,0,476,1,52,0,0,3
0,0,0,1,0,0,0,1,0,1,-9,8,0,758,0,53,1,9,3
1,0,0,0,0,0,1,0,0,1,-9,9,0,281,3,57,0,0,3
0,0,0,1,0,1,0,1,0,1,8,3,0,606,40,56,0,0,2
0,1,1,0,0,1,0,1,0,1,2,7,0,236,6,50,1,13,2
1,0,0,0,0,0,0,0,0,1,6,7,1,365,4,47,0,0,3
0,1,0,1,0,1,0,1,0,1,2,9,0,311,12,47,1,32,2
0,0,0,1,1,0,0,1,0,1,0,10,0,280,0,50,0,0,3
0,0,0,0,1,1,0,0,1,1,1,12,0,443,91,53,0,0,3
1,0,0,1,0,0,0,0,0,1,1,9,1,237,14,57,1,20,3
0,0,0,1,0,0,0,1,0,1,2,8,0,395,5,49,1,1,3
1,0,0,1,0,0,0,0,0,1,0,11,0,260,25,49,0,0,3
0,0,0,1,0,0,1,1,0,1,0,12,0,328,5,50,1,19,3
0,0,0,1,0,0,0,0,1,1,0,12,0,255,1,56,1,20,2
1,1,0,1,1,0,1,0,0,1,0,9,0,350,8,46,0,0,2
1,0,0,0,0,0,0,1,0,0,-9,8,0,224,2,53,0,0,3
1,1,1,1,0,0,0,1,0,1,0,7,0,222,8,56,0,0,2
0,0,0,0,0,0,0,1,0,1,0,12,3,240,14,49,0,0,2
0,0,0,1,0,0,1,0,0,0,6,14,0,500,7,47,0,0,2
0,1,0,1,0,1,0,0,1,1,5,10,0,382,25,49,0,0,2
1,0,0,0,0,0,1,0,0,1,0,12,0,309,6,55,0,0,1
1,1,0,0,0,1,1,0,0,1,1,6,4,510,19,53,0,0,2
0,0,0,1,0,1,0,0,1,1,5,11,1,491,7,48,0,0,2
0,0,0,1,0,1,0,1,0,0,1,11,1,289,27,55,1,40,2
1,0,0,1,0,0,0,1,0,1,2,9,2,264,18,46,1,2,3
0,0,0,0,1,0,0,0,1,0,-9,12,2,329,4,57,0,0,3
0,0,0,0,0,1,0,1,0,1,0,6,0,248,4,52,1,4,3
1,0,0,1,0,0,0,0,0,0,0,14,0,301,4,52,0,0,2
1,0,0,0,0,1,1,1,0,1,13,3,0,650,7,54,0,0,3
1,1,0,0,0,0,1,0,0,1,0,8,2,267,18,53,0,0,2
0,1,0,0,0,0,0,0,1,1,0,10,0,321,8,49,1,12,1
1,0,0,0,0,0,0,0,1,1,0,12,0,254,6,54,1,2,2
0,0,0,0,0,1,0,1,0,1,5,5,27,354,49,52,1,14,3
0,0,0,1,0,0,1,0,0,1,0,9,5,299,43,49,0,0,3
1,0,0,0,1,0,0,0,1,1,1,8,0,522,4,52,0,0,2
1,0,0,1,1,0,0,0,0,1,1,12,0,751,6,54,0,0,3
0,1,0,1,0,1,0,1,0,1,0,12,0,399,3,52,0,0,2
1,0,0,1,0,0,0,0,0,1,-9,6,0,643,0,50,0,0,3
1,0,0,1,1,1,1,0,1,1,0,9,0,786,95,54,0,0,3
1,0,0,1,0,1,0,1,0,1,0,6,3,207,18,47,1,18,1
1,0,0,1,0,0,1,1,0,1,1,9,0,254,26,48,1,8,3
1,0,0,1,0,0,0,0,0,1,0,11,0,260,25,49,0,0,3
1,1,0,1,0,0,0,0,0,1,0,12,0,470,3,53,1,40,2
1,0,0,1,0,0,0,0,1,1,3,12,0,492,3,50,0,0,3
0,0,0,1,0,0,0,0,0,1,-9,12,0,385,0,53,0,0,3
0,0,0,0,0,1,1,1,0,1,4,12,0,318,6,54,1,5,2
0,0,0,1,0,0,0,0,0,1,0,12,0,239,2,48,0,0,2
1,0,0,1,1,0,1,0,0,1,1,9,2,403,34,49,0,0,1
0,1,1,1,0,0,0,0,0,1,0,10,0,298,2,47,1,10,1
1,0,0,1,0,1,0,1,0,1,6,12,14,375,55,54,0,0,2
1,0,0,1,1,0,1,0,0,1,5,12,0,569,4,54,0,0,3
0,0,0,1,0,0,0,0,0,1,3,3,0,798,26,46,1,17,3
1,0,0,1,0,0,0,1,0,1,3,10,8,217,30,53,1,6,3
1,0,0,1,0,0,0,0,0,1,0,8,0,238,1,55,0,0,2
0,0,0,1,0,1,1,1,0,1,7,10,3,369,66,56,1,6,2
1,1,0,1,1,0,1,0,0,1,3,2,0,519,3,55,0,0,1
1,0,0,1,0,0,1,1,0,1,0,11,0,284,4,51,0,0,2
1,1,1,1,0,1,0,0,0,1,-9,10,7,282,44,54,1,7,3
0,0,0,1,0,1,0,1,0,1,0,8,0,223,10,47,0,0,2
1,0,0,1,0,1,0,0,0,1,1,10,7,267,72,46,1,9,2
1,0,1,1,0,1,0,0,0,1,0,9,1,208,13,52,0,0,2
1,1,1,1,0,1,1,1,0,1,1,10,2,279,21,55,0,0,2
1,0,0,0,1,0,0,0,0,1,-9,6,1,419,12,56,1,42,3
0,0,0,1,0,0,0,1,0,1,0,11,0,215,4,51,0,0,1
0,0,0,0,0,0,1,0,0,1,-9,12,3,300,43,56,1,12,3
1,1,0,0,0,0,0,0,0,1,0,9,0,275,5,52,0,0,1
1,0,0,1,1,0,1,0,0,1,0,11,0,378,23,50,1,47,2
1,0,0,0,1,1,1,1,0,1,0,11,0,414,51,55,0,0,2
0,0,0,0,0,0,1,0,0,1,0,8,0,437,23,52,0,0,3
1,1,0,1,0,0,0,0,0,1,0,11,0,473,7,55,0,0,1
0,0,1,1,0,0,0,0,0,1,0,12,0,322,1,47,0,0,1
0,0,0,1,0,0,0,1,0,1,0,12,1,296,9,46,0,0,2
0,0,0,1,0,0,1,0,0,1,1,4,0,677,5,55,1,24,3
1,0,0,0,1,0,1,0,0,1,1,10,0,335,6,53,0,0,3
0,0,0,0,0,0,0,0,0,1,0,10,0,269,4,47,0,0,3
0,0,0,1,0,0,0,1,0,0,0,9,1,272,6,48,0,0,2
0,0,0,1,0,1,0,1,0,1,2,10,0,310,5,48,0,0,2
1,1,1,1,0,1,0,1,0,1,0,8,0,240,9,51,1,22,2
0,1,0,1,0,0,1,0,0,1,5,5,1,395,49,52,0,0,2
0,0,0,1,1,1,1,0,0,1,0,12,1,428,34,50,1,16,1
1,0,0,1,0,0,0,0,0,1,0,6,0,687,5,51,0,0,3
1,0,0,0,1,0,0,1,0,0,-9,8,0,426,2,53,0,0,3
0,0,0,1,1,0,1,0,0,1,1,12,1,434,11,55,0,0,3
0,1,1,0,0,1,0,0,0,1,-9,12,1,407,3,47,0,0,3
0,1,0,1,0,0,0,1,0,1,1,9,1,220,7,48,0,0,2
1,1,0,1,0,0,0,0,1,1,1,9,0,307,1,52,0,0,2
0,0,0,1,1,1,1,1,0,1,1,10,3,410,76,57,0,0,3
0,0,0,1,0,0,0,0,0,1,0,12,0,239,2,48,0,0,2
0,0,0,1,1,0,1,0,0,1,0,10,1,398,4,54,0,55,2
1,1,0,1,1,0,0,1,0,0,0,10,0,269,7,47,0,0,2
1,1,0,0,0,0,0,0,0,1,5,10,2,306,11,52,0,0,1
1,1,0,1,0,0,0,1,0,1,0,9,0,267,5,56,0,0,2
0,0,1,0,0,0,0,0,0,1,0,10,1,202,8,56,1,17,1
0,0,0,1,1,1,1,0,1,1,0,11,6,336,82,52,0,0,3
0,1,0,0,0,0,0,0,0,1,5,12,0,777,7,47,0,0,2
1,0,0,1,0,0,0,0,0,1,0,10,0,226,5,57,0,0,2
0,0,0,1,0,0,0,1,0,1,-9,10,0,207,0,52,1,2,3
0,0,1,1,0,0,0,0,0,1,0,9,0,217,3,47,1,20,2
1,0,0,1,0,1,1,1,0,1,0,12,0,346,18,52,1,9,2
1,0,0,0,0,0,1,1,0,1,0,9,5,243,12,49,0,0,2
1,0,0,1,1,0,0,0,0,1,0,6,0,532,9,52,1,17,2
1,0,0,0,0,0,0,0,0,1,0,8,6,260,26,47,1,19,2
0,1,0,0,0,0,1,0,1,1,2,10,0,283,5,52,1,21,2
0,1,1,1,0,1,1,1,0,1,1,10,3,247,77,57,1,4,2
0,0,1,1,0,0,0,1,0,1,-9,12,0,337,1,46,0,0,3
1,1,1,1,0,0,0,0,0,1,3,12,0,426,7,56,0,0,2
1,0,0,1,0,0,0,0,0,0,0,14,0,360,2,49,0,0,3
1,0,0,0,0,1,1,1,0,1,-9,9,5,282,47,56,0,57,3
1,0,0,0,0,0,0,0,0,1,2,9,1,241,19,49,0,0,2
0,1,0,1,1,0,1,0,0,1,0,12,0,405,3,51,0,0,2
1,0,1,1,0,1,0,1,0,1,19,10,7,473,76,52,1,17,2
0,1,0,1,0,0,0,0,0,1,0,11,0,448,6,46,0,0,2
0,0,0,1,0,1,1,1,0,1,0,11,0,271,15,47,1,17,3
1,0,0,0,0,1,0,1,0,1,4,8,8,273,27,52,0,0,2
0,0,0,0,0,0,1,0,0,1,0,9,6,249,25,56,1,35,2
0,0,0,1,0,1,1,1,0,1,0,12,0,253,13,50,0,0,1
1,0,0,1,1,1,1,0,1,1,1,6,1,606,175,56,0,0,3
0,0,0,1,0,1,0,1,0,1,2,9,1,229,13,49,1,3,2
1,0,0,1,0,0,0,1,0,1,0,10,0,210,2,52,1,50,3
0,1,0,1,1,0,1,0,0,1,1,11,0,519,5,48,1,23,2
1,0,0,1,0,0,1,0,0,1,0,13,1,412,6,50,0,0,3
1,1,1,1,0,1,0,1,0,1,1,8,1,235,5,49,0,0,2
0,0,0,1,1,1,0,1,0,1,1,10,2,389,38,51,1,14,1
1,1,0,1,0,0,1,0,0,1,16,12,0,513,7,55,0,0,2
1,0,0,1,0,1,0,1,0,1,-9,12,1,262,38,55,0,0,3
1,0,0,1,1,0,0,1,0,0,-9,12,0,276,3,48,0,0,3
1,1,1,1,1,1,0,1,0,0,0,9,9,255,33,50,0,0,2
1,1,0,1,0,0,0,0,0,1,0,11,0,273,3,54,0,0,1
1,0,0,0,1,0,1,0,0,1,6,6,1,378,8,52,0,0,2
0,0,0,1,0,1,1,1,0,1,-9,15,6,396,74,51,0,0,3
0,0,0,1,1,0,0,0,0,1,0,9,0,368,3,52,0,0,3
1,0,0,1,0,1,0,1,0,1,0,9,1,285,11,50,1,12,3
0,0,0,0,0,0,0,0,0,1,0,14,8,294,41,54,0,0,1
1,0,0,1,0,1,1,0,0,1,0,13,0,263,4,46,0,0,3
0,1,0,1,0,0,0,1,0,1,0,11,1,233,11,53,1,34,2
0,1,0,1,0,0,1,0,0,1,0,9,0,402,9,50,0,0,2
0,1,0,0,0,0,0,1,0,1,1,9,5,246,16,47,1,39,2
0,0,1,1,0,0,1,0,0,0,0,9,1,477,54,56,1,12,2
1,0,1,1,0,1,0,1,0,1,0,10,0,254,10,56,0,0,2
0,0,1,0,1,0,1,0,0,1,0,11,0,351,12,53,0,0,1
1,0,0,1,0,0,0,0,0,1,-9,8,0,246,1,52,1,6,3
0,0,0,1,0,1,1,0,0,1,0,12,0,373,35,46,0,0,3
0,0,0,1,0,0,0,0,0,0,0,10,3,246,12,46,0,0,2
0,0,0,0,0,1,0,1,0,1,0,11,0,226,6,54,1,18,2
0,0,0,1,0,0,0,0,0,1,-9,12,0,347,0,52,1,20,3
0,0,0,0,0,0,0,1,0,1,1,9,0,209,8,56,1,2,2
1,1,1,0,0,0,1,1,0,1,1,14,1,277,7,49,0,0,2
0,0,0,1,0,1,0,0,1,1,5,11,1,491,7,48,0,0,2
0,0,0,1,0,0,0,0,0,1,0,12,0,329,3,56,0,0,3
0,0,0,1,0,1,0,1,0,1,0,8,1,205,9,55,1,20,2
0,0,0,1,0,1,0,1,0,1,0,11,1,225,7,56,0,0,2
0,1,0,1,0,0,0,1,0,1,0,12,0,249,3,48,1,31,1
1,0,0,1,0,0,0,1,0,0,0,5,0,418,3,57,1,27,2
1,1,0,1,0,0,0,1,0,1,0,12,0,312,4,46,1,19,2
1,1,0,1,1,1,1,1,0,1,0,9,1,291,10,53,1,15,2
0,0,0,0,0,0,0,0,1,1,0,10,3,234,8,54,0,0,3
0,0,0,1,0,1,1,0,1,1,9,6,2,522,68,49,0,0,2
0,0,0,1,0,0,0,1,0,1,0,10,0,272,4,50,1,9,2
1,1,0,1,0,0,0,0,0,1,1,8,0,282,5,48,1,46,2
0,0,0,1,0,1,0,1,0,1,1,8,1,305,63,46,0,0,2
0,1,0,1,0,0,1,0,0,1,0,12,0,285,15,46,0,0,2
0,0,0,1,0,1,0,0,1,0,1,10,0,312,24,55,1,35,2
1,0,0,1,0,1,0,1,0,1,0,11,3,282,21,52,0,0,2
1,0,0,0,0,0,0,0,1,1,0,12,0,291,8,52,1,9,3
0,1,0,1,0,0,0,0,1,1,0,7,0,356,5,56,0,0,1
0,0,0,1,1,0,1,0,0,1,4,11,16,446,48,51,0,0,1
0,0,0,0,0,0,0,0,0,0,0,9,0,284,4,52,0,0,3
1,1,0,1,0,0,1,0,0,1,15,7,2,407,23,48,1,20,2
0,0,0,0,1,1,0,1,0,1,-9,12,0,391,1,56,0,0,3
0,1,1,1,0,0,0,1,0,1,0,10,0,326,4,49,0,0,1
1,1,0,0,0,1,0,1,0,1,2,10,12,276,37,55,1,50,2
1,0,0,1,1,1,1,1,0,1,0,10,0,310,50,47,1,32,2
1,0,0,1,0,0,0,1,0,1,2,10,5,283,32,54,1,25,3
0,1,1,1,0,0,0,0,1,1,0,9,2,252,24,53,1,9,2
0,1,1,1,0,1,0,1,0,1,1,11,0,256,7,48,0,0,2
1,0,1,0,0,1,0,1,0,1,0,9,2,280,53,52,1,37,2
1,0,0,1,0,0,0,0,0,1,0,12,0,319,3,48,0,0,3
1,0,0,1,1,0,0,1,0,1,0,10,0,209,6,53,0,0,2
1,0,1,1,0,1,1,0,0,1,1,11,0,345,13,46,0,0,1
1,1,0,1,0,0,1,0,0,1,0,9,1,484,8,46,1,22,2
0,0,0,1,0,0,0,0,0,1,0,11,0,353,57,55,1,8,3
1,1,0,1,1,1,1,0,1,1,0,6,0,626,11,53,0,0,2
0,0,0,1,0,1,0,0,1,1,0,12,0,300,31,49,0,0,2
1,0,0,1,0,1,1,1,0,1,0,6,5,271,77,48,1,4,2
1,1,1,1,0,0,0,1,0,1,0,9,0,243,2,48,0,0,1
1,0,1,1,0,0,0,0,0,1,0,10,7,261,25,46,1,6,1
1,0,0,0,0,0,0,0,1,1,1,9,1,225,6,52,1,10,1
1,0,0,1,0,0,1,1,0,1,1,12,0,276,10,50,0,0,3
1,0,1,1,0,0,0,0,0,1,0,9,2,254,34,49,1,11,2
0,0,0,1,1,0,1,1,0,0,1,12,0,300,5,48,1,11,3
0,0,0,1,0,1,1,1,0,1,0,10,1,277,12,46,0,0,2
0,0,0,1,1,0,1,0,0,1,0,9,1,280,84,50,0,0,3
0,0,0,1,0,1,0,1,0,1,3,9,7,313,104,47,1,12,2
1,0,0,0,1,1,0,1,0,1,4,8,2,307,15,52,1,9,3
0,0,0,1,1,0,1,0,0,1,0,12,0,294,2,54,0,0,3
1,0,0,1,1,1,1,1,0,1,0,8,2,286,35,51,0,0,1
1,0,0,1,0,1,1,0,0,1,0,12,0,261,6,52,0,0,3
1,0,0,0,1,0,1,0,0,1,2,8,2,368,9,53,0,0,3
1,0,0,0,1,0,1,0,0,1,1,6,2,479,6,57,0,0,3
0,0,0,1,0,0,0,0,0,1,0,9,0,368,6,47,0,0,1
1,0,0,0,0,0,0,0,0,1,0,8,0,247,14,47,0,0,1
0,0,0,0,0,0,0,0,0,1,0,14,0,296,5,57,0,0,3
1,0,1,0,1,1,0,1,0,1,2,6,0,435,32,52,0,0,1
0,1,0,1,0,1,1,0,1,1,7,0,1,694,36,50,1,5,3
0,0,1,1,0,1,1,1,0,1,9,12,1,334,33,48,1,39,2
1,0,0,1,1,1,1,1,0,1,1,8,1,292,25,53,0,0,1
0,0,1,0,0,0,0,0,1,1,2,12,0,339,4,47,0,0,2
1,1,0,1,0,0,0,1,0,1,1,9,0,305,3,49,1,18,2
0,0,0,1,0,0,1,0,0,1,2,7,1,261,25,51,1,28,2
1,0,0,1,0,1,1,1,0,1,1,8,1,283,27,49,1,13,2
1,0,0,1,0,0,0,0,0,1,0,10,1,242,4,47,0,0,1
1,1,0,1,0,0,0,0,0,1,0,9,1,439,5,46,0,0,2
0,0,0,1,0,1,0,0,1,1,1,10,4,238,12,51,1,12,1
0,0,0,1,0,1,0,1,0,1,0,9,1,209,9,55,0,0,2
0,0,0,0,0,1,1,1,0,1,1,11,1,292,6,53,1,42,3
1,1,0,1,0,1,0,1,0,1,2,8,3,374,39,54,0,0,2
1,0,0,1,0,1,0,1,0,1,2,10,0,489,6,48,0,0,3
0,0,0,1,0,1,1,1,0,1,0,9,4,258,48,55,0,0,3
1,0,0,1,0,1,0,0,0,1,1,8,1,231,18,49,1,4,3
1,0,0,1,0,0,0,1,0,1,0,8,2,226,15,48,1,21,2
0,0,0,1,0,0,1,0,0,1,1,12,0,343,7,52,0,0,2
1,0,0,0,0,0,0,0,1,1,3,7,1,311,7,52,0,0,2
0,0,0,0,0,1,1,1,0,1,1,10,0,315,80,56,1,3,2
0,0,0,0,0,0,1,1,0,1,3,10,0,256,6,47,1,10,3
0,0,0,1,0,0,0,0,0,1,1,10,0,234,10,52,0,0,2
0,0,0,0,0,0,0,0,0,1,0,10,0,269,4,47,0,0,3
1,1,1,1,0,1,0,1,0,1,0,7,0,232,15,51,0,0,2
0,0,0,1,0,0,0,1,0,1,-9,10,0,472,0,49,1,13,3
1,0,0,1,0,1,1,0,0,1,0,9,0,274,7,55,0,0,3
1,0,0,1,0,0,0,0,0,1,1,10,4,255,33,46,0,0,2
1,0,0,0,1,1,0,0,0,1,0,10,0,276,5,52,0,0,2
0,0,1,1,1,1,0,1,0,1,-9,11,5,338,40,57,1,38,3
1,0,0,1,1,1,1,1,0,1,1,6,1,295,53,55,1,4,3
1,0,0,1,1,1,1,1,0,1,0,11,0,297,31,50,1,8,2
1,1,0,0,0,1,0,0,0,1,0,9,0,314,5,52,0,0,2
1,0,1,1,1,1,1,0,0,1,0,9,1,246,15,47,1,28,2
0,0,1,1,0,0,0,0,0,1,0,10,0,250,4,53,0,0,1
0,1,1,1,0,1,1,1,0,1,1,9,4,276,34,46,1,15,2
0,0,0,1,0,1,1,0,0,1,0,12,12,368,71,46,0,0,3
1,0,0,1,0,1,0,0,0,1,1,8,1,380,12,54,0,0,3
1,0,0,1,1,0,0,0,0,1,1,7,0,370,3,54,0,0,3
0,0,0,0,0,1,1,1,0,1,4,11,3,286,42,48,1,0,2
0,0,0,1,1,1,0,1,0,1,0,9,2,276,23,46,0,0,1
1,0,0,1,0,0,0,0,0,1,6,9,0,320,5,49,1,7,3
0,0,0,1,1,0,0,0,0,1,-9,11,0,528,4,51,1,45,3
1,0,0,1,0,1,0,1,0,1,0,11,6,239,14,55,0,0,2
1,0,0,1,0,1,0,1,0,1,4,6,2,491,48,55,0,0,2
0,0,0,0,0,1,0,0,1,1,2,10,1,456,82,55,0,0,2
1,0,0,1,1,0,1,0,0,1,16,9,0,477,2,48,0,0,3
0,0,0,1,0,0,0,0,0,1,0,12,0,311,4,51,0,0,2
1,1,0,1,1,0,1,0,0,1,1,9,0,448,5,53,0,0,2
0,1,0,0,0,1,1,0,1,1,0,3,0,364,13,53,0,0,1
0,0,0,1,1,0,0,0,0,1,1,11,0,256,4,55,1,34,3
0,0,0,1,0,0,0,1,0,1,3,11,0,328,2,48,0,0,3
0,1,0,1,0,0,0,0,0,1,0,10,0,346,11,57,1,3,1
0,0,0,0,1,0,0,0,0,1,-9,12,1,290,1,48,1,17,3
0,0,0,0,0,0,0,1,0,1,0,2,9,205,8,46,1,4,2
0,1,0,1,0,1,1,1,0,1,1,12,3,281,42,53,1,28,1
0,1,0,1,0,0,0,0,0,1,5,7,0,697,13,46,0,0,2
1,0,0,1,0,1,1,1,0,1,0,10,12,277,86,53,1,16,2
0,0,0,1,0,0,0,0,0,1,0,12,0,250,2,56,1,12,2
1,0,0,1,1,1,1,1,0,1,0,10,0,285,17,46,0,0,2
0,0,1,0,0,1,0,0,0,1,-9,10,1,237,3,47,0,0,3
0,0,0,1,0,1,0,1,0,1,2,12,5,232,74,54,1,5,2
0,0,0,0,0,1,1,0,0,1,0,11,0,351,12,49,0,0,3
1,0,0,1,0,0,1,0,1,1,15,4,0,634,9,55,1,16,3
1,0,0,0,1,1,1,1,0,1,2,10,0,315,4,46,1,6,3
0,1,0,1,0,1,1,1,0,1,6,3,0,505,43,55,1,10,2
1,1,0,1,1,0,1,0,1,1,1,12,0,465,13,49,1,4,2
1,1,0,1,0,0,0,0,0,1,0,9,0,419,9,46,0,0,2
1,1,1,0,0,0,0,1,0,1,-9,9,0,210,1,48,1,11,3
0,1,0,1,0,1,1,1,0,1,0,10,1,242,47,47,1,7,1
1,0,0,0,0,1,1,1,0,1,2,8,1,488,41,56,0,0,1
1,0,0,1,0,0,0,1,0,1,0,12,0,217,6,53,0,0,2
1,1,0,0,1,0,0,0,0,1,-9,12,2,264,3,50,0,0,3
1,0,0,0,0,1,1,1,0,1,3,9,0,250,14,53,1,3,2
1,0,0,1,0,0,1,0,0,1,1,4,0,576,141,54,0,0,3
1,0,0,1,0,0,0,1,0,1,-9,10,0,440,1,55,1,3,3
0,0,0,1,0,0,0,0,1,1,0,8,0,406,5,53,0,0,2
0,0,0,1,0,0,0,0,0,1,1,9,0,349,1,54,0,0,3
0,1,1,1,0,1,0,1,0,1,0,10,1,220,11,53,0,0,2
0,0,0,1,0,1,1,1,0,1,0,9,0,261,14,57,1,43,2
1,0,0,0,0,0,1,0,0,1,-9,14,0,392,1,48,1,2,3
1,0,0,1,0,0,1,0,1,1,0,8,1,466,5,51,0,0,3
0,0,0,1,0,0,0,0,1,1,0,10,0,216,5,53,0,0,2
0,0,0,1,1,0,1,0,0,1,6,12,0,371,49,56,0,0,2
1,0,0,0,0,0,1,0,0,1,0,11,0,325,25,57,1,4,1
0,0,0,1,0,0,1,1,0,1,1,12,2,270,15,46,1,19,1
0,0,0,1,0,0,1,1,0,1,2,11,2,292,11,56,1,12,3
1,1,1,1,0,1,0,1,0,1,0,10,1,277,47,49,0,0,2
1,0,0,1,0,0,0,0,0,1,1,9,0,235,14,56,0,0,1
1,0,0,1,0,1,0,0,0,1,1,8,0,465,22,51,0,0,2
1,0,0,0,0,0,0,0,0,1,1,11,0,532,4,54,0,0,3
0,0,0,0,0,0,1,0,0,1,1,11,1,364,10,52,1,10,3
0,0,0,1,1,1,0,0,0,1,0,11,4,337,57,47,0,0,3
1,0,1,0,0,0,1,0,0,1,1,8,2,411,43,52,1,42,1
1,0,0,0,0,1,0,1,0,1,2,8,0,331,11,53,0,0,2
1,0,0,1,0,0,0,0,0,1,1,9,1,286,4,54,1,18,2
0,0,1,1,0,1,0,1,0,1,0,12,0,255,22,57,0,0,2
0,0,0,1,0,1,1,1,0,1,1,12,1,440,35,46,1,7,2
0,0,0,0,0,0,0,0,0,1,0,10,3,246,33,48,0,0,2
1,0,0,1,0,0,0,1,0,1,0,9,1,217,8,51,1,30,1
0,0,0,1,1,0,1,0,0,1,1,8,2,389,20,53,1,14,3
0,0,1,1,0,1,1,0,0,0,2,10,1,375,13,49,0,0,1
0,0,0,1,1,1,1,0,0,1,0,11,0,286,10,57,0,0,2
1,0,0,1,0,1,1,0,1,1,1,7,2,564,75,55,0,0,2
1,0,0,1,1,0,1,1,0,1,1,9,1,307,6,49,0,0,3
0,0,1,1,0,1,1,1,0,1,1,9,1,313,31,51,1,25,2
1,0,0,0,0,1,0,0,0,1,0,10,2,258,13,56,1,23,3
0,0,0,1,0,0,0,0,0,1,0,8,0,424,3,56,1,24,2
0,0,0,1,0,1,1,1,0,1,0,10,0,313,46,46,0,0,2
0,0,0,1,1,1,1,1,0,1,0,10,1,347,15,54,0,0,1
1,0,0,1,0,0,0,0,0,1,0,12,1,267,30,48,0,0,2
0,0,0,1,0,0,0,1,0,0,0,11,0,199,4,51,0,0,3
0,1,1,0,0,0,0,0,0,0,0,12,0,316,5,53,0,0,2
0,0,0,0,0,0,0,1,0,1,0,11,1,220,6,56,1,15,2
0,0,0,1,1,0,0,0,0,1,2,4,0,597,3,52,1,9,3
1,1,0,1,0,0,1,0,0,1,0,11,0,433,16,46,1,6,2
0,1,1,1,0,0,0,0,0,1,1,10,2,239,12,57,1,4,2
1,1,0,0,1,0,1,0,0,1,19,6,0,689,11,52,0,0,2
0,0,0,1,0,1,0,1,0,1,0,10,2,209,9,53,0,0,2
0,0,0,1,1,1,0,0,0,1,0,12,2,407,19,51,0,0,2
1,0,0,1,1,0,1,0,0,1,3,9,1,349,10,47,1,14,1
1,0,0,1,0,1,0,1,0,1,0,8,0,218,13,53,1,18,2
1,0,1,0,0,1,1,1,0,1,3,9,1,255,32,54,1,10,1
0,0,0,0,0,0,1,0,0,1,2,10,1,287,16,49,0,0,2
0,0,0,1,0,0,0,1,0,1,0,10,1,245,6,46,0,0,2
0,0,0,0,0,0,0,0,0,1,1,9,5,248,19,50,1,39,3
1,0,0,1,0,1,1,0,1,1,1,5,0,542,64,55,1,18,2
0,1,0,0,0,0,0,0,0,1,0,9,16,244,23,53,0,0,2
1,0,0,1,0,1,1,1,0,1,0,12,0,439,14,47,0,0,2
1,1,0,1,0,0,0,1,0,1,1,9,0,618,11,46,0,0,1
0,0,0,1,0,1,0,1,0,1,0,11,0,234,5,54,0,0,2
1,0,0,1,0,1,1,1,0,1,0,11,1,254,47,56,1,33,3
